Measurement noise,Prediction noise,Scene id, Score
0.5,0.1,5,0.95
0.5,0.1,6,0.9
0.5,0.1,7,1.0
0.5,0.1,8,1.0
0.5,0.1,9,1.0
0.5,0.1,10,1.0
0.5,0.1,11,1.0
0.5,0.1,12,1.0
0.5,0.1,13,0.95
0.5,0.1,14,1.0
0.5,0.1,15,0.75
0.5,0.1,16,1.0
0.5,0.1,17,0.95
0.5,0.1,18,1.0
0.5,0.1,19,0.95
0.5,0.1,20,1.0
0.5,0.1,21,0.9
0.5,0.1,22,1.0
0.5,0.1,23,1.0
0.5,0.1,24,1.0
0.5,0.1,25,1.0
0.5,0.1,26,0.9
0.5,0.1,27,1.0
0.5,0.1,28,1.0
0.5,0.1,29,1.0
0.7,0.1,0,0.95
0.7,0.1,1,0.95
0.7,0.1,2,1.0
0.7,0.1,3,0.95
0.7,0.1,4,1.0
0.7,0.1,5,0.9
0.7,0.1,6,0.95
0.7,0.1,7,1.0
0.7,0.1,8,1.0
0.7,0.1,9,0.95
0.7,0.1,10,1.0
0.7,0.1,11,1.0
0.7,0.1,12,1.0
0.7,0.1,13,0.95
0.7,0.1,14,0.95
0.7,0.1,15,0.8
0.7,0.1,16,1.0
0.7,0.1,17,1.0
0.7,0.1,18,1.0
0.7,0.1,19,1.0
0.7,0.1,20,1.0
0.7,0.1,21,1.0
0.7,0.1,22,1.0
0.7,0.1,23,1.0
0.7,0.1,24,0.95
0.7,0.1,25,1.0
0.7,0.1,26,0.9
0.7,0.1,27,1.0
0.7,0.1,28,1.0
0.7,0.1,29,1.0
0.9,0.1,0,1.0
0.9,0.1,1,1.0
0.9,0.1,2,1.0
0.9,0.1,3,0.9
0.9,0.1,4,1.0
0.9,0.1,5,1.0
0.9,0.1,6,1.0
0.9,0.1,7,1.0
0.9,0.1,8,1.0
0.9,0.1,9,0.9
0.9,0.1,10,1.0
0.9,0.1,11,1.0
0.9,0.1,12,1.0
0.9,0.1,13,0.95
0.9,0.1,14,0.95
0.9,0.1,15,0.85
0.9,0.1,16,0.9
0.9,0.1,17,1.0
0.9,0.1,18,0.95
0.9,0.1,19,1.0
0.9,0.1,20,1.0
0.9,0.1,21,0.95
0.9,0.1,22,1.0
0.9,0.1,23,0.95
0.9,0.1,24,1.0
0.9,0.1,25,0.95
0.9,0.1,26,0.95
0.9,0.1,27,1.0
0.9,0.1,28,0.95
0.9,0.1,29,1.0
1.1,0.1,0,1.0
1.1,0.1,1,0.95
1.1,0.1,2,1.0
1.1,0.1,3,0.95
1.1,0.1,4,0.95
1.1,0.1,5,0.95
1.1,0.1,6,0.85
1.1,0.1,7,1.0
1.1,0.1,8,1.0
1.1,0.1,9,0.9
1.1,0.1,10,0.95
1.1,0.1,11,1.0
1.1,0.1,12,1.0
1.1,0.1,13,1.0
1.1,0.1,14,0.9
1.1,0.1,15,0.85
1.1,0.1,16,1.0
1.1,0.1,17,0.95
1.1,0.1,18,0.9
1.1,0.1,19,0.95
1.1,0.1,20,1.0
1.1,0.1,21,0.85
1.1,0.1,22,1.0
1.1,0.1,23,1.0
1.1,0.1,24,0.9
1.1,0.1,25,1.0
1.1,0.1,26,0.95
1.1,0.1,27,1.0
1.1,0.1,28,0.85
1.1,0.1,29,1.0
1.3,0.1,0,0.95
1.3,0.1,1,0.9
1.3,0.1,2,1.0
1.3,0.1,3,0.85
1.3,0.1,4,0.95
1.3,0.1,5,1.0
1.3,0.1,6,1.0
1.3,0.1,7,0.95
1.3,0.1,8,0.85
1.3,0.1,9,0.9
1.3,0.1,10,0.95
1.3,0.1,11,0.95
1.3,0.1,12,1.0
1.3,0.1,13,0.8
1.3,0.1,14,0.95
1.3,0.1,15,0.8
1.3,0.1,16,0.95
1.3,0.1,17,0.95
1.3,0.1,18,0.9
1.3,0.1,19,0.95
1.3,0.1,20,1.0
1.3,0.1,21,1.0
1.3,0.1,22,1.0
1.3,0.1,23,0.9
1.3,0.1,24,0.8
1.3,0.1,25,1.0
1.3,0.1,26,1.0
1.3,0.1,27,1.0
1.3,0.1,28,0.9
1.3,0.1,29,1.0
1.5,0.1,0,1.0
1.5,0.1,1,0.85
1.5,0.1,2,1.0
1.5,0.1,3,0.95
1.5,0.1,4,0.85
1.5,0.1,5,0.95
1.5,0.1,6,0.95
1.5,0.1,7,1.0
1.5,0.1,8,0.95
1.5,0.1,9,0.9
1.5,0.1,10,0.9
1.5,0.1,11,0.95
1.5,0.1,12,0.9
1.5,0.1,13,0.95
1.5,0.1,14,0.95
1.5,0.1,15,0.95
1.5,0.1,16,1.0
1.5,0.1,17,0.8
1.5,0.1,18,0.9
1.5,0.1,19,0.9
1.5,0.1,20,0.95
1.5,0.1,21,0.85
1.5,0.1,22,1.0
1.5,0.1,23,0.9
1.5,0.1,24,0.9
1.5,0.1,25,0.85
1.5,0.1,26,0.85
1.5,0.1,27,1.0
1.5,0.1,28,0.9
1.5,0.1,29,0.95
1.7000000000000002,0.1,0,0.9
1.7000000000000002,0.1,1,0.8
1.7000000000000002,0.1,2,0.95
1.7000000000000002,0.1,3,0.95
1.7000000000000002,0.1,4,0.85
1.7000000000000002,0.1,5,1.0
1.7000000000000002,0.1,6,0.95
1.7000000000000002,0.1,7,0.95
1.7000000000000002,0.1,8,1.0
1.7000000000000002,0.1,9,0.95
1.7000000000000002,0.1,10,0.95
1.7000000000000002,0.1,11,1.0
1.7000000000000002,0.1,12,1.0
1.7000000000000002,0.1,13,1.0
1.7000000000000002,0.1,14,0.95
1.7000000000000002,0.1,15,0.9
1.7000000000000002,0.1,16,1.0
1.7000000000000002,0.1,17,0.9
1.7000000000000002,0.1,18,0.9
1.7000000000000002,0.1,19,0.9
1.7000000000000002,0.1,20,1.0
1.7000000000000002,0.1,21,0.95
1.7000000000000002,0.1,22,1.0
1.7000000000000002,0.1,23,0.95
1.7000000000000002,0.1,24,0.8
1.7000000000000002,0.1,25,0.95
1.7000000000000002,0.1,26,0.95
1.7000000000000002,0.1,27,1.0
1.7000000000000002,0.1,28,0.85
1.7000000000000002,0.1,29,0.95
1.9000000000000001,0.1,0,0.95
1.9000000000000001,0.1,1,0.65
1.9000000000000001,0.1,2,1.0
1.9000000000000001,0.1,3,0.95
1.9000000000000001,0.1,4,0.95
1.9000000000000001,0.1,5,1.0
1.9000000000000001,0.1,6,0.85
1.9000000000000001,0.1,7,0.85
1.9000000000000001,0.1,8,0.85
1.9000000000000001,0.1,9,0.85
1.9000000000000001,0.1,10,0.85
1.9000000000000001,0.1,11,0.95
1.9000000000000001,0.1,12,1.0
1.9000000000000001,0.1,13,0.85
1.9000000000000001,0.1,14,0.85
1.9000000000000001,0.1,15,0.8
1.9000000000000001,0.1,16,1.0
1.9000000000000001,0.1,17,1.0
1.9000000000000001,0.1,18,0.85
1.9000000000000001,0.1,19,0.95
1.9000000000000001,0.1,20,1.0
1.9000000000000001,0.1,21,0.9
1.9000000000000001,0.1,22,1.0
1.9000000000000001,0.1,23,0.85
1.9000000000000001,0.1,24,0.75
1.9000000000000001,0.1,25,0.85
1.9000000000000001,0.1,26,0.85
1.9000000000000001,0.1,27,0.9
1.9000000000000001,0.1,28,0.85
1.9000000000000001,0.1,29,0.9
2.1,0.1,0,0.95
2.1,0.1,1,0.85
2.1,0.1,2,0.95
2.1,0.1,3,0.8
2.1,0.1,4,0.9
2.1,0.1,5,1.0
2.1,0.1,6,0.85
2.1,0.1,7,1.0
2.1,0.1,8,0.85
2.1,0.1,9,0.85
2.1,0.1,10,0.85
2.1,0.1,11,0.9
2.1,0.1,12,1.0
2.1,0.1,13,0.9
2.1,0.1,14,0.95
2.1,0.1,15,0.7
2.1,0.1,16,1.0
2.1,0.1,17,0.85
2.1,0.1,18,0.9
2.1,0.1,19,1.0
2.1,0.1,20,0.85
2.1,0.1,21,0.85
2.1,0.1,22,1.0
2.1,0.1,23,0.95
2.1,0.1,24,0.7
2.1,0.1,25,0.8
2.1,0.1,26,0.85
2.1,0.1,27,1.0
2.1,0.1,28,0.9
2.1,0.1,29,0.75
