Measurement noise,Prediction noise,Scene id, Score
0.5,0.1,21,1.0
0.5,0.1,22,1.0
0.5,0.1,23,1.0
0.5,0.1,24,1.0
0.5,0.1,25,1.0
0.5,0.1,26,1.0
0.5,0.1,27,0.8
0.5,0.1,28,0.8800000000000001
0.5,0.1,29,1.0
0.7,0.1,0,0.8400000000000001
0.7,0.1,1,1.0
0.7,0.1,2,0.8
0.7,0.1,3,0.9199999999999999
0.7,0.1,4,1.0
0.7,0.1,5,1.0
0.7,0.1,6,0.72
0.7,0.1,7,0.8
0.7,0.1,8,1.0
0.7,0.1,9,1.0
0.7,0.1,10,0.96
0.7,0.1,11,0.9199999999999999
0.7,0.1,12,0.96
0.7,0.1,13,0.8400000000000001
0.7,0.1,14,0.76
0.7,0.1,15,1.0
0.7,0.1,16,1.0
0.7,0.1,17,1.0
0.7,0.1,18,1.0
0.7,0.1,19,1.0
0.7,0.1,20,1.0
0.7,0.1,21,1.0
0.7,0.1,22,0.96
0.7,0.1,23,1.0
0.7,0.1,24,1.0
0.7,0.1,25,1.0
0.7,0.1,26,0.96
0.7,0.1,27,0.8
0.7,0.1,28,0.8400000000000001
0.7,0.1,29,1.0
0.9,0.1,0,0.8400000000000001
0.9,0.1,1,1.0
0.9,0.1,2,0.8
0.9,0.1,3,0.9199999999999999
0.9,0.1,4,1.0
0.9,0.1,5,1.0
0.9,0.1,6,0.72
0.9,0.1,7,0.7600000000000001
0.9,0.1,8,0.96
0.9,0.1,9,0.9199999999999999
0.9,0.1,10,0.96
0.9,0.1,11,0.8800000000000001
0.9,0.1,12,0.8
0.9,0.1,13,0.7200000000000001
0.9,0.1,14,0.64
0.9,0.1,15,1.0
0.9,0.1,16,0.96
0.9,0.1,17,1.0
0.9,0.1,18,1.0
0.9,0.1,19,0.96
0.9,0.1,20,0.9199999999999999
0.9,0.1,21,1.0
0.9,0.1,22,0.96
0.9,0.1,23,0.9199999999999999
0.9,0.1,24,1.0
0.9,0.1,25,0.96
0.9,0.1,26,0.96
0.9,0.1,27,0.76
0.9,0.1,28,0.8
0.9,0.1,29,1.0
1.1,0.1,0,0.8400000000000001
1.1,0.1,1,0.96
1.1,0.1,2,0.8
1.1,0.1,3,0.96
1.1,0.1,4,1.0
1.1,0.1,5,1.0
1.1,0.1,6,0.8
1.1,0.1,7,0.8
1.1,0.1,8,0.96
1.1,0.1,9,0.7200000000000001
1.1,0.1,10,0.8800000000000001
1.1,0.1,11,0.9199999999999999
1.1,0.1,12,0.8
1.1,0.1,13,0.8
1.1,0.1,14,0.5999999999999999
1.1,0.1,15,1.0
1.1,0.1,16,0.96
1.1,0.1,17,1.0
1.1,0.1,18,1.0
1.1,0.1,19,0.8800000000000001
1.1,0.1,20,0.96
1.1,0.1,21,1.0
1.1,0.1,22,0.96
1.1,0.1,23,0.72
1.1,0.1,24,0.96
1.1,0.1,25,0.96
1.1,0.1,26,0.9199999999999999
1.1,0.1,27,0.76
1.1,0.1,28,0.76
1.1,0.1,29,0.96
1.3,0.1,0,0.72
1.3,0.1,1,0.8400000000000001
1.3,0.1,2,0.76
1.3,0.1,3,0.9199999999999999
1.3,0.1,4,1.0
1.3,0.1,5,1.0
1.3,0.1,6,0.7600000000000001
1.3,0.1,7,0.76
1.3,0.1,8,0.9199999999999999
1.3,0.1,9,0.6
1.3,0.1,10,0.76
1.3,0.1,11,0.9199999999999999
1.3,0.1,12,0.8
1.3,0.1,13,0.76
1.3,0.1,14,0.6000000000000001
1.3,0.1,15,0.96
1.3,0.1,16,1.0
1.3,0.1,17,0.9199999999999999
1.3,0.1,18,1.0
1.3,0.1,19,1.0
1.3,0.1,20,0.8400000000000001
1.3,0.1,21,1.0
1.3,0.1,22,0.8800000000000001
1.3,0.1,23,0.8
1.3,0.1,24,1.0
1.3,0.1,25,1.0
1.3,0.1,26,0.8800000000000001
1.3,0.1,27,0.76
1.3,0.1,28,0.6
1.3,0.1,29,0.8799999999999999
1.5,0.1,0,0.6
1.5,0.1,1,0.8799999999999999
1.5,0.1,2,0.76
1.5,0.1,3,0.8
1.5,0.1,4,1.0
1.5,0.1,5,1.0
1.5,0.1,6,0.8
1.5,0.1,7,0.8
1.5,0.1,8,1.0
1.5,0.1,9,0.6
1.5,0.1,10,0.6400000000000001
1.5,0.1,11,0.8799999999999999
1.5,0.1,12,0.76
1.5,0.1,13,0.6799999999999999
1.5,0.1,14,0.56
1.5,0.1,15,0.96
1.5,0.1,16,0.96
1.5,0.1,17,0.9199999999999999
1.5,0.1,18,0.96
1.5,0.1,19,0.8
1.5,0.1,20,0.76
1.5,0.1,21,1.0
1.5,0.1,22,0.8800000000000001
1.5,0.1,23,0.8400000000000001
1.5,0.1,24,1.0
1.5,0.1,25,0.9199999999999999
1.5,0.1,26,0.8800000000000001
1.5,0.1,27,0.7600000000000001
1.5,0.1,28,0.64
1.5,0.1,29,0.76
1.7000000000000002,0.1,0,0.6000000000000001
1.7000000000000002,0.1,1,0.76
1.7000000000000002,0.1,2,0.76
1.7000000000000002,0.1,3,0.7600000000000001
1.7000000000000002,0.1,4,1.0
1.7000000000000002,0.1,5,1.0
1.7000000000000002,0.1,6,0.8
1.7000000000000002,0.1,7,0.8
1.7000000000000002,0.1,8,0.96
1.7000000000000002,0.1,9,0.64
1.7000000000000002,0.1,10,0.6799999999999999
1.7000000000000002,0.1,11,0.96
1.7000000000000002,0.1,12,0.76
1.7000000000000002,0.1,13,0.72
1.7000000000000002,0.1,14,0.52
1.7000000000000002,0.1,15,0.8400000000000001
1.7000000000000002,0.1,16,1.0
1.7000000000000002,0.1,17,0.8399999999999999
1.7000000000000002,0.1,18,0.9199999999999999
1.7000000000000002,0.1,19,0.8400000000000001
1.7000000000000002,0.1,20,0.9199999999999999
1.7000000000000002,0.1,21,1.0
1.7000000000000002,0.1,22,0.8
1.7000000000000002,0.1,23,0.8
1.7000000000000002,0.1,24,1.0
1.7000000000000002,0.1,25,1.0
1.7000000000000002,0.1,26,0.72
1.7000000000000002,0.1,27,0.76
1.7000000000000002,0.1,28,0.6
1.7000000000000002,0.1,29,0.76
1.9000000000000001,0.1,0,0.6000000000000001
1.9000000000000001,0.1,1,0.72
1.9000000000000001,0.1,2,0.8400000000000001
1.9000000000000001,0.1,3,0.76
1.9000000000000001,0.1,4,0.96
1.9000000000000001,0.1,5,1.0
1.9000000000000001,0.1,6,0.6399999999999999
1.9000000000000001,0.1,7,0.76
1.9000000000000001,0.1,8,0.96
1.9000000000000001,0.1,9,0.6
1.9000000000000001,0.1,10,0.6
1.9000000000000001,0.1,11,0.76
1.9000000000000001,0.1,12,0.76
1.9000000000000001,0.1,13,0.76
1.9000000000000001,0.1,14,0.48
1.9000000000000001,0.1,15,0.8
1.9000000000000001,0.1,16,0.96
1.9000000000000001,0.1,17,0.8799999999999999
1.9000000000000001,0.1,18,0.9199999999999999
1.9000000000000001,0.1,19,0.8800000000000001
1.9000000000000001,0.1,20,0.8400000000000001
1.9000000000000001,0.1,21,1.0
1.9000000000000001,0.1,22,0.8400000000000001
1.9000000000000001,0.1,23,0.8
1.9000000000000001,0.1,24,0.96
1.9000000000000001,0.1,25,0.8799999999999999
1.9000000000000001,0.1,26,0.7600000000000001
1.9000000000000001,0.1,27,0.64
1.9000000000000001,0.1,28,0.52
1.9000000000000001,0.1,29,0.76
2.1,0.1,0,0.56
2.1,0.1,1,0.5599999999999999
2.1,0.1,2,0.76
2.1,0.1,3,0.72
2.1,0.1,4,0.96
2.1,0.1,5,0.96
2.1,0.1,6,0.64
2.1,0.1,7,0.8
2.1,0.1,8,0.9199999999999999
2.1,0.1,9,0.56
2.1,0.1,10,0.64
2.1,0.1,11,0.76
2.1,0.1,12,0.8400000000000001
2.1,0.1,13,0.64
2.1,0.1,14,0.56
2.1,0.1,15,0.76
2.1,0.1,16,0.9199999999999999
2.1,0.1,17,0.8800000000000001
2.1,0.1,18,0.8400000000000001
2.1,0.1,19,0.76
2.1,0.1,20,0.96
2.1,0.1,21,0.9199999999999999
2.1,0.1,22,0.9199999999999999
2.1,0.1,23,0.8
2.1,0.1,24,0.9199999999999999
2.1,0.1,25,0.9199999999999999
2.1,0.1,26,0.76
2.1,0.1,27,0.8
2.1,0.1,28,0.52
2.1,0.1,29,0.72
2.3000000000000003,0.1,0,0.56
2.3000000000000003,0.1,1,0.64
2.3000000000000003,0.1,2,0.76
2.3000000000000003,0.1,3,0.72
2.3000000000000003,0.1,4,0.9199999999999999
2.3000000000000003,0.1,5,0.96
2.3000000000000003,0.1,6,0.64
2.3000000000000003,0.1,7,0.76
2.3000000000000003,0.1,8,0.8800000000000001
2.3000000000000003,0.1,9,0.6
2.3000000000000003,0.1,10,0.6
2.3000000000000003,0.1,11,0.8400000000000001
2.3000000000000003,0.1,12,0.76
2.3000000000000003,0.1,13,0.7200000000000001
2.3000000000000003,0.1,14,0.5599999999999999
2.3000000000000003,0.1,15,0.8400000000000001
2.3000000000000003,0.1,16,0.9199999999999999
2.3000000000000003,0.1,17,0.76
2.3000000000000003,0.1,18,0.68
2.3000000000000003,0.1,19,0.8
2.3000000000000003,0.1,20,0.8400000000000001
2.3000000000000003,0.1,21,0.96
2.3000000000000003,0.1,22,0.9199999999999999
2.3000000000000003,0.1,23,0.8799999999999999
2.3000000000000003,0.1,24,1.0
2.3000000000000003,0.1,25,0.96
2.3000000000000003,0.1,26,0.76
2.3000000000000003,0.1,27,0.72
2.3000000000000003,0.1,28,0.5199999999999999
2.3000000000000003,0.1,29,0.6799999999999999
2.5,0.1,0,0.52
2.5,0.1,1,0.6
2.5,0.1,2,0.8
2.5,0.1,3,0.6799999999999999
2.5,0.1,4,0.96
2.5,0.1,5,0.96
2.5,0.1,6,0.72
2.5,0.1,7,0.7200000000000001
2.5,0.1,8,0.8400000000000001
2.5,0.1,9,0.6
2.5,0.1,10,0.6
2.5,0.1,11,0.64
2.5,0.1,12,0.76
2.5,0.1,13,0.56
2.5,0.1,14,0.52
2.5,0.1,15,0.8
2.5,0.1,16,0.8400000000000001
2.5,0.1,17,0.6
2.5,0.1,18,0.6799999999999999
2.5,0.1,19,0.8400000000000001
2.5,0.1,20,0.8
2.5,0.1,21,0.96
2.5,0.1,22,0.8400000000000001
2.5,0.1,23,0.6799999999999999
2.5,0.1,24,0.96
2.5,0.1,25,0.96
2.5,0.1,26,0.72
2.5,0.1,27,0.7600000000000001
2.5,0.1,28,0.39999999999999997
2.5,0.1,29,0.6
2.7,0.1,0,0.6
2.7,0.1,1,0.6
2.7,0.1,2,0.8
2.7,0.1,3,0.76
2.7,0.1,4,0.8400000000000001
2.7,0.1,5,0.96
2.7,0.1,6,0.6000000000000001
2.7,0.1,7,0.64
2.7,0.1,8,0.76
2.7,0.1,9,0.5599999999999999
2.7,0.1,10,0.52
2.7,0.1,11,0.7200000000000001
2.7,0.1,12,0.8
2.7,0.1,13,0.56
2.7,0.1,14,0.56
2.7,0.1,15,0.72
2.7,0.1,16,0.8
2.7,0.1,17,0.8800000000000001
2.7,0.1,18,0.7600000000000001
2.7,0.1,19,0.7600000000000001
2.7,0.1,20,0.8
2.7,0.1,21,0.9199999999999999
2.7,0.1,22,0.8400000000000001
2.7,0.1,23,0.8
2.7,0.1,24,0.9199999999999999
2.7,0.1,25,0.9199999999999999
2.7,0.1,26,0.68
2.7,0.1,27,0.6
2.7,0.1,28,0.43999999999999995
2.7,0.1,29,0.6
2.9,0.1,0,0.64
2.9,0.1,1,0.64
2.9,0.1,2,0.8
2.9,0.1,3,0.72
2.9,0.1,4,0.8400000000000001
2.9,0.1,5,0.9199999999999999
2.9,0.1,6,0.6799999999999999
2.9,0.1,7,0.64
2.9,0.1,8,0.9199999999999999
2.9,0.1,9,0.6
2.9,0.1,10,0.56
2.9,0.1,11,0.8
2.9,0.1,12,0.8
2.9,0.1,13,0.6000000000000001
2.9,0.1,14,0.6
2.9,0.1,15,0.7200000000000001
2.9,0.1,16,0.72
2.9,0.1,17,0.7200000000000001
2.9,0.1,18,0.8400000000000001
2.9,0.1,19,0.68
2.9,0.1,20,0.72
2.9,0.1,21,0.96
2.9,0.1,22,0.7200000000000001
2.9,0.1,23,0.64
2.9,0.1,24,1.0
2.9,0.1,25,0.96
2.9,0.1,26,0.72
2.9,0.1,27,0.6799999999999999
2.9,0.1,28,0.39999999999999997
2.9,0.1,29,0.6
3.1,0.1,0,0.52
3.1,0.1,1,0.5599999999999999
3.1,0.1,2,0.64
3.1,0.1,3,0.76
3.1,0.1,4,0.7200000000000001
3.1,0.1,5,0.8800000000000001
3.1,0.1,6,0.76
3.1,0.1,7,0.52
3.1,0.1,8,0.8
3.1,0.1,9,0.6
3.1,0.1,10,0.56
3.1,0.1,11,0.76
3.1,0.1,12,0.6399999999999999
3.1,0.1,13,0.52
3.1,0.1,14,0.52
3.1,0.1,15,0.76
3.1,0.1,16,0.8400000000000001
3.1,0.1,17,0.68
3.1,0.1,18,0.6799999999999999
3.1,0.1,19,0.8400000000000001
3.1,0.1,20,0.7600000000000001
3.1,0.1,21,0.96
3.1,0.1,22,0.76
3.1,0.1,23,0.6399999999999999
3.1,0.1,24,1.0
3.1,0.1,25,0.96
3.1,0.1,26,0.52
3.1,0.1,27,0.5199999999999999
3.1,0.1,28,0.43999999999999995
3.1,0.1,29,0.6
